Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Channel Islands,CHI,Population growth (annual %),SP.POP.GROW,..,0.947088128038174,0.953480267157123,1.00943675581332,1.04953929258084,1.0821896288202,1.11195007517322,1.12527199375413,1.08158606986616,0.986633651618876,0.929073008597964,0.953269406972334,0.966159607124229,0.90149230650858,0.816964668052063,0.720190186801496,0.520035104378846,0.293150474991031,0.189735524907974,0.143239026201041,0.104755436927051,0.41014662125837,0.855408045623574,0.972771063675941,0.967939581429526,0.975896662419292,1.01246680477082,1.07426366600349,1.09551544683041,1.05635420711932,0.981321462903155,0.677637109865562,0.320205656429047,0.196973704391912,0.122911831513546,0.0652574358742919,0.237513992907106,0.4545351292326,0.460106455286759,0.415193903529597,0.341241968130063,0.506608257016431,0.766005021042782,0.794568117674261,0.803686357858662,0.815852624411776,0.807276438769338,0.812559760565262,0.812484157524789,0.803367355727897,0.77530181672538,0.562984406870747,0.50689022702539,0.736777668306596,0.697214600852119,0.791085579747361,0.939527209520039,0.908389640157369,1.22958532233632,1.27783031331199,1.00023446187106,0.913338674061597,0.80516754536027,0.725194564039875
Channel Islands,CHI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.7,38.436,38.172,37.909,37.646,37.385,37.124,36.864,36.604,36.346,36.088,35.803,35.394,34.989,34.585,34.183,33.783,33.387,32.992,32.599,32.209,31.909,31.89,31.871,31.851,31.832,31.813,31.707,31.602,31.497,31.392,31.262,31.076,30.891,30.706,30.522,30.4,30.416,30.432,30.449,30.465,30.495,30.557,30.619,30.681,30.743,30.805,30.867,30.929,30.992,31.054,31.091,31.059,31.027,30.995,30.962,30.93,30.914,30.914,30.931,30.963,31.012,31.077,31.159
Channel Islands,CHI,Rural population (% of total population),SP.RUR.TOTL.ZS,61.3,61.564,61.828,62.091,62.354,62.615,62.876,63.136,63.396,63.654,63.912,64.197,64.606,65.011,65.415,65.817,66.217,66.613,67.008,67.401,67.791,68.091,68.11,68.129,68.149,68.168,68.187,68.293,68.398,68.503,68.608,68.738,68.924,69.109,69.294,69.478,69.6,69.584,69.568,69.551,69.535,69.505,69.443,69.381,69.319,69.257,69.195,69.133,69.071,69.008,68.946,68.909,68.941,68.973,69.005,69.038,69.07,69.086,69.086,69.069,69.037,68.988,68.923,68.841
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.47,69.747,72.043,70.305,72.476,72.031,72.366,73.235,71.206,71.508,71.165,71.685,71.868,72.148,72.237,71.651,72.57,72.833,73.211,72.509,73.428,73.858,74.87,74.041,76.076,75.266,75.616,76.623,77.045,77.211,77.185,76.617,78.125,76.547,78.005,77.749,77.962,78.211,78.898,78.935,79.155,79.277,78.906,79.618,80.125,80.344,80.694,81.166,81.317,80.995,81.12,81.726,81.339,81.516,81.884,81.433,81.366,81.331,81.375,81.39,81.264,81.232,81.583,..
Channel Islands,CHI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.27,2.377,2.459,2.515,2.498,2.428,2.34,2.256,2.176,2.108,2.022,1.933,1.811,1.71,1.631,1.562,1.535,1.523,1.514,1.504,1.487,1.453,1.45,1.451,1.451,1.449,1.457,1.472,1.489,1.506,1.509,1.522,1.541,1.548,1.545,1.54,1.538,1.535,1.528,1.51,1.487,1.475,1.469,1.497,1.519,1.542,1.579,1.616,1.648,1.651,1.633,1.626,1.604,1.572,1.556,1.521,1.507,1.466,1.435,1.441,1.447,1.457,1.469,..
Chile,CHL,Population growth (annual %),SP.POP.GROW,..,2.08711672631441,2.05469781088844,1.98215276465322,1.93404000056661,1.90679370428949,1.83644320048543,1.78087505197986,1.75619371253748,1.72135765555135,1.68596543180719,1.65515686504286,1.60347055517802,1.5848587732904,1.58710124264184,1.58004267962206,1.54204618740693,1.51547374174754,1.51884563784502,1.48458669591121,1.45340087643096,1.45224171572611,1.44847785546328,1.42203507713133,1.41971441391823,1.45983532243265,1.51451526079465,1.57199694987578,1.60436988360225,1.61427036260872,1.61875060800777,1.62856989207288,1.61172337460706,1.55570947046153,1.50513351154601,1.44005433972801,1.36875304874354,1.31731727694084,1.25783584862258,1.19092710984963,1.14904172536735,1.11531304820862,1.08792963607244,1.04791320216262,0.996674255969576,0.97751001174206,0.979795955667856,0.980589313160657,1.00084678976019,1.02694120751704,1.0090337555584,0.991361115471139,0.974635115583974,0.964976309009339,1.00681495918115,1.02942555374852,1.18906102612278,1.56205545588869,1.79596279901203,1.7913919716665,1.36064363430941,0.994344898418259,0.565514127974157,0.131811438677878
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.836,68.66,69.435,70.2,70.955,71.696,72.427,73.146,73.854,74.547,75.227,75.883,76.528,77.159,77.778,78.386,78.982,79.565,80.136,80.695,81.243,81.778,82.226,82.359,82.492,82.624,82.755,82.885,83.014,83.143,83.271,83.398,83.564,83.896,84.223,84.545,84.861,85.172,85.477,85.778,86.073,86.363,86.606,86.665,86.725,86.783,86.842,86.9,86.959,87.017,87.074,87.132,87.189,87.246,87.303,87.36,87.422,87.49,87.564,87.643,87.727,87.817,87.912,88.012
Chile,CHL,Rural population (% of total population),SP.RUR.TOTL.ZS,32.164,31.34,30.565,29.8,29.045,28.304,27.573,26.854,26.146,25.453,24.773,24.117,23.472,22.841,22.222,21.614,21.018,20.435,19.864,19.305,18.757,18.222,17.774,17.641,17.508,17.376,17.245,17.115,16.986,16.857,16.729,16.602,16.436,16.104,15.777,15.455,15.139,14.828,14.523,14.222,13.927,13.637,13.394,13.335,13.275,13.217,13.158,13.1,13.041,12.983,12.926,12.868,12.811,12.754,12.697,12.64,12.578,12.51,12.436,12.357,12.273,12.183,12.088,11.988
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.015,57.537,57.771,57.15,58.738,59.455,59.689,60.72,61.63,61.905,62.491,62.732,62.281,63.905,64.901,66.279,65.855,67.402,68.074,68.186,68.84,69.909,70.299,70.011,70.46,71.176,71.81,72.54,72.456,72.467,72.574,73.574,74.135,74.195,74.614,74.609,74.899,75.596,75.669,76.018,76.87,76.773,77.445,77.387,77.616,78.016,78.261,77.826,78.484,78.741,78.501,79.11,79.023,79.339,79.473,79.746,80.079,80.35,80.133,80.326,79.377,78.944,79.519,..
Chile,CHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.697,4.655,4.602,4.536,4.457,4.364,4.259,4.144,4.025,3.902,3.778,3.654,3.53,3.409,3.293,3.182,3.078,2.981,2.892,2.812,2.744,2.689,2.648,2.619,2.601,2.592,2.589,2.59,2.591,2.589,2.579,2.558,2.478,2.43,2.377,2.303,2.245,2.177,2.112,2.044,1.987,1.961,1.935,1.873,1.826,1.803,1.803,1.826,1.85,1.855,1.844,1.823,1.798,1.786,1.774,1.737,1.676,1.598,1.564,1.545,1.537,1.537,1.539,..
China,CHN,Population growth (annual %),SP.POP.GROW,..,-1.01552778731319,0.820455548748518,2.45764740395145,2.32068298706855,2.38136810251949,2.78733183821693,2.5706976197388,2.61090262648529,2.74000210569558,2.76167556645304,2.74691554961857,2.45735692952286,2.28339536396383,2.06595501335632,1.76639178162482,1.54733797287665,1.36277947570678,1.33818233834084,1.33392795351687,1.25422105193987,1.28095234429252,1.47267476016581,1.4449496950092,1.31206876113779,1.36169911825369,1.48739892914903,1.6036050865576,1.61007108578698,1.53316999599862,1.46730321087928,1.36443400840349,1.2255362283362,1.14961943083465,1.13026063215591,1.08650915088974,1.04814151412165,1.02345002419879,0.959550406298151,0.865851392993279,0.787956592953992,0.726380637838525,0.669999567758626,0.622860936133583,0.593932815112141,0.588124989556992,0.558374367373002,0.522271866392275,0.51238693163744,0.497381400884935,0.482959688678361,0.546457594880274,0.678345458846803,0.666072977690069,0.630326389541893,0.581456146657648,0.573050906069647,0.605245013482969,0.467672053461959,0.354740890170827,0.238040870229883,0.0892522000412526,-0.0130995013525784,-0.103794531589067
China,CHN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.203,16.708,17.226,17.757,18.299,18.086,17.915,17.785,17.656,17.528,17.4,17.292,17.184,17.184,17.292,17.4,17.46,17.52,17.9,18.617,19.358,20.118,20.902,21.545,22.203,22.874,23.559,24.259,24.974,25.701,26.442,27.312,28.2,29.103,30.024,30.961,31.916,32.883,33.867,34.865,35.877,37.093,38.425,39.776,41.144,42.522,43.868,45.199,46.539,47.88,49.226,50.511,51.765,53.013,54.259,55.5,56.736,57.96,59.152,60.308,61.428,62.512,63.56,64.57
China,CHN,Rural population (% of total population),SP.RUR.TOTL.ZS,83.797,83.292,82.774,82.243,81.701,81.914,82.085,82.215,82.344,82.472,82.6,82.708,82.816,82.816,82.708,82.6,82.54,82.48,82.1,81.383,80.642,79.882,79.098,78.455,77.797,77.126,76.441,75.741,75.026,74.299,73.558,72.688,71.8,70.897,69.976,69.039,68.084,67.117,66.133,65.135,64.123,62.907,61.575,60.224,58.856,57.478,56.132,54.801,53.461,52.12,50.774,49.489,48.235,46.987,45.741,44.5,43.264,42.04,40.848,39.692,38.572,37.488,36.44,35.43
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,33.275,40.468,50.818,51.408,52.156,52.912,53.637,54.351,55.057,55.738,56.607,57.565,58.418,59.389,60.168,60.917,61.796,62.538,63.218,63.865,64.42,64.975,65.463,65.904,66.3,66.643,66.97,67.288,67.581,67.838,68.005,68.169,68.734,69.216,69.52,70.008,70.266,70.672,71.172,71.419,71.881,72.606,72.985,73.371,73.748,74.111,74.504,74.762,74.872,75.343,75.599,75.903,76.192,76.452,76.717,76.977,77.218,77.248,77.744,77.968,78.077,78.211,78.587,..
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.451,3.863,6.085,7.513,6.672,6.605,6.307,5.806,6.508,6.175,6.085,5.523,5.112,4.726,4.17,3.571,3.235,2.844,2.716,2.745,2.739,2.792,2.972,2.559,2.607,2.633,2.721,2.76,2.539,2.52,2.514,1.934,1.776,1.691,1.628,1.588,1.554,1.527,1.522,1.53,1.628,1.563,1.566,1.57,1.605,1.624,1.644,1.666,1.701,1.714,1.687,1.668,1.798,1.714,1.769,1.67,1.772,1.813,1.554,1.496,1.281,1.164,1.175,..
Colombia,COL,Population growth (annual %),SP.POP.GROW,..,3.10488961566466,3.09614501457842,3.06596105936449,3.02619520379658,2.97704365495747,2.8884894785914,2.79168365879028,2.69567396861323,2.58185958159407,2.48449016945708,2.36433190301024,2.27539861248598,2.24987502569652,2.21473664560107,2.18515172922318,2.15268736522222,2.19594319499091,2.26383747547542,2.27641953563408,2.30660801533035,2.30282810071568,2.28538665013336,2.29825611583074,2.2799770813467,2.19684709234321,2.13831694364723,2.12330820360553,2.11350051754997,2.10958011736201,2.10245993310484,2.03800594708786,1.98308677402728,1.9713513727806,1.94749136422042,1.89336934967888,1.82497516949853,1.78395611076054,1.73449209300479,1.6742155832136,1.61983140551157,1.57553237214944,1.53486691614177,1.48113157054236,1.42817053070487,1.36565233876962,1.29886517669187,1.23996744251378,1.16787354604705,1.13154130595269,1.12688471543895,1.09358307436582,1.03966499994087,0.990034781454962,0.947136923375947,0.941994067106625,1.068611890834,1.51228960592288,1.89558675057496,1.83074694246543,1.47010203160178,1.14382091580962,0.691481571303501,0.406206101195742
Colombia,COL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.268,47.702,49.143,50.584,52.027,52.82,53.587,54.352,55.117,55.877,56.635,57.39,58.143,58.89,59.607,60.306,61.003,61.693,62.379,63.061,63.738,64.408,65.073,65.733,66.387,67.034,67.566,68.051,68.532,69.008,69.481,69.949,70.415,70.874,71.328,71.777,72.223,72.662,73.098,73.53,73.957,74.379,74.797,75.211,75.62,76.024,76.423,76.816,77.204,77.587,77.964,78.335,78.701,79.061,79.415,79.764,80.108,80.446,80.778,81.104,81.425,81.74,82.05,82.354
Colombia,COL,Rural population (% of total population),SP.RUR.TOTL.ZS,53.732,52.298,50.857,49.416,47.973,47.18,46.413,45.648,44.883,44.123,43.365,42.61,41.857,41.11,40.393,39.694,38.997,38.307,37.621,36.939,36.262,35.592,34.927,34.267,33.613,32.966,32.434,31.949,31.468,30.992,30.519,30.051,29.585,29.126,28.672,28.223,27.777,27.338,26.902,26.47,26.043,25.621,25.203,24.789,24.38,23.976,23.577,23.184,22.796,22.413,22.036,21.665,21.299,20.939,20.585,20.236,19.892,19.554,19.222,18.896,18.575,18.26,17.95,17.646
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.13,57.73,58.301,58.892,59.375,59.815,60.204,60.531,60.871,61.216,61.569,62.051,62.569,63.06,63.64,64.27,64.845,65.424,65.954,66.38,66.868,67.197,67.531,67.745,67.979,66.276,68.26,68.268,68.391,68.533,68.644,68.813,69.038,69.342,69.613,69.933,70.189,70.492,70.738,70.926,71.32,71.502,71.939,72.361,72.695,73.081,73.468,73.837,74.295,74.742,75.033,75.32,75.597,75.827,76.043,76.257,76.471,76.646,76.748,76.752,74.769,72.83,73.659,..
Colombia,COL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.735,6.712,6.663,6.584,6.475,6.333,6.159,5.957,5.737,5.506,5.276,5.057,4.857,4.68,4.527,4.398,4.285,4.179,4.074,3.967,3.856,3.743,3.632,3.527,3.43,3.343,3.269,3.208,3.158,3.117,3.082,3.047,3.01,2.967,2.918,2.862,2.802,2.742,2.683,2.627,2.572,2.516,2.458,2.395,2.33,2.263,2.198,2.137,2.081,2.033,1.992,1.958,1.93,1.905,1.883,1.863,1.843,1.818,1.787,1.765,1.737,1.717,1.692,..
Comoros,COM,Population growth (annual %),SP.POP.GROW,..,1.91380511041138,1.94948638497975,1.96499368924265,1.97460461707926,2.00850728859851,2.04009764777175,2.23228183347997,2.48751522634952,2.58870655489272,2.65468089805681,2.73308330368717,2.81897249837043,2.9010622421884,2.98501750682386,3.01497222759846,3.08508661247616,3.18343911215007,3.22950404294873,3.25396364391169,3.15750082691376,2.89913657896115,2.64730315289589,2.58379822482721,2.63993906802335,2.69429798508664,2.73556609373971,2.76380856577564,2.77871229050757,2.78250159258561,2.71204098414926,2.55522285350758,2.3933667566365,2.25435931996563,2.16918056496723,2.14834669314402,2.15294272982638,2.15054304118003,2.14035312852964,2.01157586446852,1.94042775607481,2.02552063213452,2.04310008455716,1.96308566673178,1.915137697063,1.96439041104988,2.00033228573184,2.00423062675791,2.0172880272233,2.04777262901454,2.08414518723241,2.11863032791113,2.13823935913559,2.14467454892257,2.15269220591586,2.16006427268952,2.1696163026429,2.04689697470843,1.90502758147562,1.87244791212477,1.90094081397491,1.89944099480128,1.82699354985146,1.81205290418229
Comoros,COM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,12.551,13.348,14.189,15.074,16.004,16.978,18,18.34,18.685,19.035,19.39,19.75,20.115,20.484,20.859,21.239,21.625,22.014,22.41,22.81,23.215,23.649,24.095,24.548,25.006,25.469,25.938,26.413,26.893,27.378,27.869,28.366,28.435,28.39,28.346,28.301,28.257,28.213,28.168,28.124,28.08,28.036,27.992,27.947,27.903,27.875,27.863,27.867,27.886,27.921,27.973,28.04,28.123,28.223,28.338,28.47,28.619,28.784,28.965,29.164,29.38,29.613,29.864,30.132
Comoros,COM,Rural population (% of total population),SP.RUR.TOTL.ZS,87.449,86.652,85.811,84.926,83.996,83.022,82,81.66,81.315,80.965,80.61,80.25,79.885,79.516,79.141,78.761,78.375,77.986,77.59,77.19,76.785,76.351,75.905,75.452,74.994,74.531,74.062,73.587,73.107,72.622,72.131,71.634,71.565,71.61,71.654,71.699,71.743,71.787,71.832,71.876,71.92,71.964,72.008,72.053,72.097,72.125,72.137,72.133,72.114,72.079,72.027,71.96,71.877,71.777,71.662,71.53,71.381,71.216,71.035,70.836,70.62,70.387,70.136,69.868
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,39.694,40.147,40.58,40.926,41.25,41.7,42.147,42.754,43.462,44.158,44.863,45.581,46.305,46.881,47.474,46.628,48.523,49.047,49.67,50.251,50.8,51.312,51.895,52.273,52.941,53.482,54.029,54.368,54.95,55.224,55.84,56.194,56.733,57.276,57.694,58.015,58.344,58.39,58.407,58.781,58.757,59.163,59.056,59.258,59.48,59.604,59.875,60.102,60.475,60.831,61.123,61.503,61.834,62.224,62.516,62.896,63.237,63.625,63.912,64.068,64.166,63.417,63.68,..
Comoros,COM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.792,6.849,6.897,6.939,6.975,7.004,7.027,7.044,7.055,7.06,7.061,7.098,7.119,7.142,7.134,7.121,7.114,7.101,7.097,7.104,7.082,7.077,7.067,7.046,7.011,6.96,6.894,6.817,6.725,6.618,6.497,6.358,6.205,6.052,5.897,5.784,5.69,5.593,5.492,5.372,5.297,5.254,5.206,5.149,5.095,5.03,4.955,4.882,4.826,4.791,4.759,4.721,4.641,4.568,4.492,4.418,4.348,4.278,4.196,4.125,4.052,3.978,3.912,..
"Congo, Dem. Rep.",COD,Population growth (annual %),SP.POP.GROW,..,2.56381102590686,2.59969435582652,2.64958422880367,2.67524021558525,2.74635039458784,2.84634316319423,2.91320258928795,2.93764508584771,2.90299166995236,2.86221657843084,2.74689154282273,2.66986839688998,2.69217808128412,2.68403404923439,2.65635395653505,2.57916355477329,2.51079530919454,3.08022604755108,3.48641276944389,3.06393041191748,2.76608306113668,2.73536091690952,2.7470991708152,2.97101447640962,3.0331938715881,2.95928285259829,3.06503556376214,3.12224280721746,3.13791463486827,3.28116908153439,3.29964939656104,3.01236457976563,3.20523288626427,4.76369168760456,4.18422480056387,1.90595041213998,1.58195749260887,2.36640881944012,2.8603206446613,2.89884128806625,3.01946582164363,3.05700023925831,2.94405110630979,2.98105657054334,3.11546176922533,3.1871715188242,3.21553799022491,3.19974361408747,3.19424675479088,3.24688069782067,3.35179391507681,3.35665613143748,3.4091449670035,3.44601675819051,3.38939131180859,3.46603464808537,3.44276695760094,3.27282723445499,3.18628838899818,3.22447844328183,3.22252815991252,3.19783510453186,3.23230523620325
"Congo, Dem. Rep.",COD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.3,22.523,22.749,22.976,23.204,23.434,23.666,23.899,24.134,24.37,24.608,24.847,25.089,25.331,25.575,25.821,26.068,26.317,26.567,26.819,27.072,27.327,27.583,27.84,28.1,28.513,28.93,29.35,29.775,30.202,30.633,31.067,31.506,31.946,32.39,32.838,33.289,33.742,34.199,34.659,35.122,35.587,36.055,36.526,37,37.481,37.971,38.47,38.976,39.491,40.013,40.544,41.082,41.627,42.18,42.74,43.307,43.88,44.46,45.046,45.638,46.235,46.837,47.444
"Congo, Dem. Rep.",COD,Rural population (% of total population),SP.RUR.TOTL.ZS,77.7,77.477,77.251,77.024,76.796,76.566,76.334,76.101,75.866,75.63,75.392,75.153,74.911,74.669,74.425,74.179,73.932,73.683,73.433,73.181,72.928,72.673,72.417,72.16,71.9,71.487,71.07,70.65,70.225,69.798,69.367,68.933,68.494,68.054,67.61,67.162,66.711,66.258,65.801,65.341,64.878,64.413,63.945,63.474,63,62.519,62.029,61.53,61.024,60.509,59.987,59.456,58.918,58.373,57.82,57.26,56.693,56.12,55.54,54.954,54.362,53.765,53.163,52.556
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.857,40.239,40.342,40.604,40.052,40.704,42.053,42.31,42.705,42.976,43.284,43.656,43.933,44.096,44.41,44.471,44.656,44.763,44.537,45.207,45.473,45.72,45.92,46.181,46.445,46.624,46.914,47.336,47.768,48.17,48.601,48.948,49.244,49.551,49.884,50.411,49.307,50.402,49.696,49.945,51.781,52.116,52.333,52.827,53.426,53.927,54.534,54.923,55.339,55.836,56.417,57.069,57.248,57.762,58.296,58.49,59.066,59.411,59.942,60.276,59.739,59.193,59.743,..
"Congo, Dem. Rep.",COD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.08,6.107,6.132,6.157,6.183,6.211,6.237,6.268,6.298,6.319,6.343,6.378,6.402,6.411,6.416,6.424,6.425,6.429,6.441,6.456,6.465,6.486,6.498,6.548,6.599,6.646,6.693,6.741,6.73,6.735,6.702,6.685,6.667,6.644,6.668,6.712,6.72,6.729,6.73,6.721,6.718,6.7,6.672,6.64,6.618,6.597,6.59,6.582,6.578,6.591,6.587,6.582,6.559,6.527,6.483,6.437,6.392,6.349,6.302,6.253,6.206,6.156,6.106,..
"Congo, Rep.",COG,Population growth (annual %),SP.POP.GROW,..,2.59354341361398,2.63402390540774,2.68332707980713,2.73394590266095,2.7833399707246,2.83371508534803,2.87240807199467,2.91551546033094,2.9621576257799,3.00020177514605,3.04343179310279,3.08457428598645,3.10198424496887,3.09829370593342,2.78657684536874,2.46083279937368,2.41813965975759,2.37609733976875,2.32010802858839,2.26897335528598,2.23178324245008,2.17312144774999,2.08197793988306,2.52381496535455,2.9929202774016,2.97618241720109,2.95794132951344,2.91250418130539,2.88005965452853,2.81691162830882,2.779776802472,2.74597223403598,2.86268606275743,2.8520446261962,2.70139713559943,2.67284423332925,2.05368351414271,2.13796271463219,2.67047567259907,3.81697887153797,3.75963307173171,2.34039442531377,2.76801614231128,3.39770601248237,3.59877196603076,3.75360549915507,3.68155876257458,3.3131079690881,4.01710592389119,4.15589722236467,3.24414124523082,2.77600777570712,2.40667969204573,2.39028820797079,2.38840507871515,2.38886575467523,2.3910852337636,2.39418462530963,2.355238072353,2.33208625068898,2.31648825280279,2.28055584966535,2.25962565586274
"Congo, Rep.",COG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.601,32.318,33.045,33.78,34.524,35.273,36.031,36.796,37.569,38.345,39.129,39.919,40.715,41.514,42.357,43.264,44.177,45.091,46.01,46.932,47.857,48.781,49.707,50.633,51.56,52.221,52.642,53.064,53.485,53.905,54.324,54.743,55.162,55.58,55.996,56.413,56.832,57.299,57.766,58.231,58.695,59.156,59.617,60.076,60.533,60.988,61.441,61.893,62.346,62.8,63.256,63.712,64.169,64.627,65.085,65.543,66.001,66.459,66.916,67.373,67.829,68.283,68.736,69.188
"Congo, Rep.",COG,Rural population (% of total population),SP.RUR.TOTL.ZS,68.399,67.682,66.955,66.22,65.476,64.727,63.969,63.204,62.431,61.655,60.871,60.081,59.285,58.486,57.643,56.736,55.823,54.909,53.99,53.068,52.143,51.219,50.293,49.367,48.44,47.779,47.358,46.936,46.515,46.095,45.676,45.257,44.838,44.42,44.004,43.587,43.168,42.701,42.234,41.769,41.305,40.844,40.383,39.924,39.467,39.012,38.559,38.107,37.654,37.2,36.744,36.288,35.831,35.373,34.915,34.457,33.999,33.541,33.084,32.627,32.171,31.717,31.264,30.812
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.979,48.697,49.499,50.118,50.696,51.2,51.774,52.101,52.715,53.195,53.634,54.043,54.36,54.7,55.059,55.323,55.602,55.806,56.065,56.314,56.593,56.827,57.019,57.232,57.453,57.517,57.552,57.431,57.009,56.513,55.926,55.243,54.663,54.146,53.738,53.644,53.491,47.19,50.894,52.757,53.682,54.395,55.088,55.948,56.986,58.126,58.878,59.643,60.426,61.088,61.683,61.992,62.317,62.695,62.95,63.233,63.577,63.76,64.053,62.747,63.785,63.519,63.053,..
"Congo, Rep.",COG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.085,6.093,6.099,6.147,6.183,6.229,6.267,6.29,6.327,6.35,6.376,6.416,6.444,6.42,6.39,6.356,6.317,6.271,6.21,6.143,6.065,5.984,5.898,5.811,5.725,5.645,5.571,5.487,5.395,5.305,5.214,5.16,5.111,5.057,5,4.973,4.966,4.962,4.926,4.853,4.764,4.712,4.719,4.7,4.687,4.663,4.656,4.666,4.733,4.792,4.822,4.791,4.75,4.691,4.626,4.564,4.487,4.433,4.367,4.296,4.234,4.171,4.095,..
